"R_KD","B_KD","R_SIG_STR.","B_SIG_STR.","R_TOTAL_STR.","B_TOTAL_STR.","R_SUB_ATT","B_SUB_ATT","R_CTRL","B_CTRL","R_HEAD","B_HEAD","R_BODY","B_BODY","R_DISTANCE","B_DISTANCE","win_by","Fight_type","Winner","R_height_cm","R_reach_in_cm","R_stance","R_age","B_height_cm","B_reach_in_cm","B_stance","B_age","R_fighter","B_fighter"
0,0,0.275862068965517,0.529411764705882,0.275862068965517,0.578947368421053,1,0,0,0.583333333333333,0.157894736842105,0.111111111111111,0.333333333333333,1,0.275862068965517,0.428571428571429,"Submission","Heavyweight Bout","Brandon Vera",190.5,198.12,"Orthodox",46,177.8,177.8,"Orthodox",49,"Brandon Vera","Assuerio Silva"
0,0,0.6,0.333333333333333,0.714285714285714,0.653846153846154,4,0,0,5.78333333333333,0.6,0.294117647058824,0,1,0.333333333333333,0.5,"Submission","Middleweight Bout","Jeremy Horn",185.42,187.96,"Orthodox",48,185.42,185.42,"Southpaw",47,"Jeremy Horn","Chael Sonnen"
1,0,0.692307692307692,0.526315789473684,0.758620689655172,0.69047619047619,0,4,1.96666666666667,3.4,0.5,0.5,0.923076923076923,0.5,0.666666666666667,0.125,"KO/TKO","Lightweight Bout","Spencer Fisher",170.18,172.72,"Southpaw",47,177.8,172.72,"Orthodox",40,"Spencer Fisher","Matt Wiman"
1,0,0.357142857142857,0.5,0.357142857142857,0.5,0,0,0.0333333333333333,0,0.291666666666667,0.666666666666667,1,0.4,0.3,0.5,"KO/TKO","Lightweight Bout","Melvin Guillard",175.26,180.34,"Orthodox",41,175.26,175.26,"Orthodox",37,"Melvin Guillard","Rick Davis"
1,0,0.533333333333333,0.32,0.68,0.585365853658537,0,0,2.38333333333333,0.633333333333333,0.44,0.3,1,0.4,0.421052631578947,0.357142857142857,"KO/TKO","Heavyweight Bout","Gabriel Gonzaga",187.96,193.04,"Orthodox",44,190.5,190.5,"Orthodox",51,"Gabriel Gonzaga","Fabiano Scherner"
1,1,0.433333333333333,0.458333333333333,0.433333333333333,0.461538461538462,0,0,0.0666666666666667,0.116666666666667,0.433333333333333,0.388888888888889,0,0.6,0.291666666666667,0.45,"KO/TKO","Heavyweight Bout","Tim Sylvia",203.2,203.2,"Orthodox",48,190.5,195.58,"Orthodox",45,"Tim Sylvia","Andrei Arlovski"
0,0,0.588235294117647,0.5,0.666666666666667,0.75,2,1,2.2,0.316666666666667,0.545454545454545,0,0.666666666666667,0.5,1,0.5,"Submission","Middleweight Bout","Evan Tanner",182.88,187.96,"Orthodox",53,180.34,180.34,"Orthodox",43,"Evan Tanner","Justin Levens"
0,0,0.488,0.341176470588235,0.576687116564417,0.405,0,0,5.01666666666667,0.233333333333333,0.471074380165289,0.329113924050633,1,0.666666666666667,0.454545454545455,0.341176470588235,"Decision - Split","Light Heavyweight Bout","Tito Ortiz",190.5,187.96,"Orthodox",49,190.5,195.58,"Orthodox",45,"Tito Ortiz","Forrest Griffin"
0,0,0.290909090909091,0.377358490566038,0.641666666666667,0.432203389830508,0,0,6.15,1.15,0.172043010752688,0.177215189873418,0.916666666666667,1,0.179775280898876,0.346938775510204,"Decision - Split","Heavyweight Bout","Jeff Monson",175.26,187.96,"Orthodox",53,193.04,193.04,"Orthodox",45,"Jeff Monson","Marcio Cruz"
0,0,0.714285714285714,0.5,0.84,0.571428571428571,2,0,1.25,1.38333333333333,0.666666666666667,0.333333333333333,1,1,0.333333333333333,0.666666666666667,"Submission","Middleweight Bout","David Terrell",185.42,185.42,"Southpaw",46,182.88,177.8,"Orthodox",44,"David Terrell","Scott Smith"
0,0,0.251612903225806,0.419117647058824,0.404040404040404,0.623809523809524,0,3,3.78333333333333,1.38333333333333,0.205479452054795,0.376,1,0.9,0.188888888888889,0.387931034482759,"Decision - Unanimous","Welterweight Bout","Sean Sherk",167.64,170.18,"Orthodox",50,185.42,193.04,"Southpaw",40,"Sean Sherk","Nick Diaz"
0,0,0.794871794871795,0.576923076923077,0.88,0.707317073170732,0,0,2.78333333333333,3.58333333333333,0.666666666666667,0.352941176470588,1,1,0,0.285714285714286,"KO/TKO","Light Heavyweight Bout","Jason Lambert",190.5,190.5,"Orthodox",48,172.72,180.34,"Orthodox",43,"Jason Lambert","Terry Martin"
0,0,0.6,0.285714285714286,0.560975609756098,0.444444444444444,0,0,4.05,0.166666666666667,0.571428571428571,0.166666666666667,1,0,0.5,0.5,"KO/TKO","Welterweight Bout","Karo Parisyan",177.8,182.88,"Orthodox",41,185.42,187.96,"Orthodox",42,"Karo Parisyan","Nick Thompson"
1,0,0.407407407407407,0.4,0.527777777777778,0.490566037735849,0,0,0.2,0.65,0.294117647058824,0.294117647058824,0.8,0.666666666666667,0.263157894736842,0.259259259259259,"KO/TKO","Welterweight Bout","Thiago Alves",175.26,177.8,"Orthodox",40,175.26,175.26,"Southpaw",45,"Thiago Alves","Derrick Noble"
0,0,0.493243243243243,0.369426751592357,0.544910179640719,0.437158469945355,1,0,1.8,3.63333333333333,0.354545454545455,0.335664335664336,0.833333333333333,0.666666666666667,0.478632478632479,0.319587628865979,"Submission","Heavyweight Bout","Dan Christison",203.2,203.2,"Orthodox",51,200.66,200.66,"Orthodox",47,"Dan Christison","Brad Imes"
0,0,0.4,0.512820512820513,0.772200772200772,0.683333333333333,0,0,9.55,2.01666666666667,0.382352941176471,0.333333333333333,0.444444444444444,0.75,0.235294117647059,0.454545454545455,"Decision - Unanimous","Middleweight Bout","Chris Leben",180.34,185.42,"Southpaw",43,172.72,177.8,"Orthodox",43,"Chris Leben","Luigi Fioravanti"
1,0,0.354838709677419,0.542372881355932,0.460176991150442,0.616438356164384,1,0,3.9,0.466666666666667,0.25974025974026,0.419753086419753,1,0.882352941176471,0.285714285714286,0.464646464646465,"Decision - Unanimous","Light Heavyweight Bout","Stephan Bonnar",193.04,200.66,"Orthodox",47,187.96,193.04,"Orthodox",48,"Stephan Bonnar","Keith Jardine"
1,0,0.365079365079365,0.553571428571429,0.453333333333333,0.683760683760684,0,3,7.93333333333333,2.73333333333333,0.365079365079365,0.459459459459459,0,0.5,0.210526315789474,0.558823529411765,"Decision - Unanimous","Welterweight Bout","Josh Neer",180.34,182.88,"Orthodox",41,170.18,177.8,"Orthodox",41,"Josh Neer","Joe Stevenson"
0,0,0.181818181818182,0.5,0.4,0.5,1,1,2.75,0.133333333333333,0.222222222222222,0.5,0,0,0,0.5,"Submission","Welterweight Bout","Josh Koscheck",177.8,185.42,"Orthodox",46,175.26,175.26,"Orthodox",44,"Josh Koscheck","Ansar Chalangov"
0,0,0.398148148148148,0.298245614035088,0.587878787878788,0.420289855072464,3,1,4.08333333333333,4.11666666666667,0.246575342465753,0.195652173913043,0.565217391304348,0.625,0.318840579710145,0.232558139534884,"Decision - Unanimous","Welterweight Bout","Luke Cummo",182.88,187.96,"Orthodox",43,182.88,182.88,"Orthodox",48,"Luke Cummo","Jason Von Flue"
1,0,0.5,0.571428571428571,0.818791946308725,0.571428571428571,1,1,5.2,2.9,0.439024390243902,0.176470588235294,0.666666666666667,0,0.5,0.25,"Submission","Welterweight Bout","Jon Fitch",182.88,187.96,"Orthodox",46,177.8,182.88,"Orthodox",44,"Jon Fitch","Joshua Burkman"
0,0,0.319444444444444,0.25,0.484210526315789,0.52212389380531,0,2,9.38333333333333,0.05,0.283582089552239,0.148148148148148,0.8,0.529411764705882,0.293103448275862,0.215384615384615,"Decision - Split","Light Heavyweight Bout","Rashad Evans",182.88,190.5,"Orthodox",44,187.96,187.96,"Orthodox",43,"Rashad Evans","Sam Hoger"
0,0,0.423728813559322,0.318181818181818,0.626436781609195,0.644444444444444,0,2,11.0333333333333,1.16666666666667,0.361702127659574,0.25,0.6,1,0.272727272727273,0.294117647058824,"Decision - Unanimous","Middleweight Bout","Chael Sonnen",185.42,185.42,"Southpaw",47,185.42,190.5,"Orthodox",51,"Chael Sonnen","Trevor Prangley"
0,0,0.379310344827586,0.27027027027027,0.462686567164179,0.28,1,0,0.366666666666667,1.16666666666667,0.26530612244898,0.158730158730159,1,0.833333333333333,0.244444444444444,0.246376811594203,"Submission","Lightweight Bout","Mark Hominick",172.72,172.72,"Orthodox",41,175.26,185.42,"Southpaw",47,"Mark Hominick","Yves Edwards"
1,0,0.4375,0.333333333333333,0.541666666666667,0.333333333333333,1,0,1,0.333333333333333,0.357142857142857,0.333333333333333,1,0,0.285714285714286,0.25,"Submission","Light Heavyweight Bout","Jason Lambert",190.5,190.5,"Orthodox",48,190.5,198.12,"Orthodox",45,"Jason Lambert","Rob MacDonald"
0,1,0.543689320388349,0.325,0.601694915254237,0.568,2,0,6.75,1.68333333333333,0.45,0.271428571428571,0.7,0.625,0.536585365853659,0.304347826086957,"Decision - Unanimous","Middleweight Bout","Nate Marquardt",182.88,187.96,"Orthodox",44,182.88,190.5,"Orthodox",46,"Nate Marquardt","Joe Doerksen"
2,1,0.520491803278688,0.291666666666667,0.622418879056047,0.333333333333333,0,0,8.61666666666667,0.25,0.431578947368421,0.192982456140351,0.823529411764706,0.666666666666667,0.430232558139535,0.26984126984127,"Decision - Unanimous","Middleweight Bout","Rich Franklin",185.42,193.04,"Southpaw",49,182.88,193.04,"Orthodox",44,"Rich Franklin","David Loiseau"
0,0,0.590909090909091,0.461538461538462,0.590909090909091,0.533333333333333,1,0,0.816666666666667,0.216666666666667,0.333333333333333,0.142857142857143,0,0.5,0.333333333333333,0.142857142857143,"Submission","Middleweight Bout","Mike Swick",185.42,195.58,"Orthodox",44,177.8,177.8,"Orthodox",46,"Mike Swick","Steve Vigneault"
0,0,0.437037037037037,0.435294117647059,0.636792452830189,0.647435897435897,0,1,7.41666666666667,0.3,0.372549019607843,0.368421052631579,0.7,1,0.425925925925926,0.394366197183099,"Decision - Split","Welterweight Bout","Georges St-Pierre",180.34,193.04,"Orthodox",42,175.26,177.8,"Orthodox",45,"Georges St-Pierre","BJ Penn"
0,0,0.33879781420765,0.358108108108108,0.381909547738693,0.447674418604651,0,3,1,4.31666666666667,0.25,0.267241379310345,0.681818181818182,0.625,0.27027027027027,0.310344827586207,"Decision - Split","Lightweight Bout","Sam Stout",175.26,177.8,"Orthodox",39,170.18,172.72,"Southpaw",47,"Sam Stout","Spencer Fisher"
0,0,0.714285714285714,0.153846153846154,0.82,0.517241379310345,2,0,8.18333333333333,0,0.714285714285714,0.0909090909090909,0,1,0,0,"KO/TKO","Heavyweight Bout","Tom Murphy",187.96,187.96,"Southpaw",49,190.5,190.5,"Orthodox",44,"Tom Murphy","Icho Larenas"
0,0,0.909090909090909,0.625,0.903225806451613,0.769230769230769,1,1,3.01666666666667,1.21666666666667,0.75,0.5,1,1,0,0,"Submission","Heavyweight Bout","Jeff Monson",175.26,187.96,"Orthodox",53,190.5,190.5,"Orthodox",50,"Jeff Monson","Branden Lee Hinkle"
0,0,0.704545454545455,0.5,0.827586206896552,0.666666666666667,0,0,3.61666666666667,0.25,0.628571428571429,0,1,1,0.166666666666667,0,"KO/TKO","Heavyweight Bout","Marcio Cruz",193.04,193.04,"Orthodox",45,190.5,200.66,"Southpaw",44,"Marcio Cruz","Frank Mir"
0,1,0.439655172413793,0.358490566037736,0.511111111111111,0.63,0,1,2.08333333333333,3.36666666666667,0.4,0.280487804878049,0.818181818181818,0.588235294117647,0.4,0.220588235294118,"Decision - Unanimous","Welterweight Bout","Joe Riggs",182.88,177.8,"Southpaw",41,185.42,193.04,"Southpaw",40,"Joe Riggs","Nick Diaz"
0,0,0.690140845070423,0.518518518518518,0.752808988764045,0.584615384615385,1,0,1.95,1.8,0.622641509433962,0.441860465116279,0.857142857142857,1,0.5,0.428571428571429,"KO/TKO","Heavyweight Bout","Paul Buentello",187.96,195.58,"Orthodox",50,185.42,185.42,"Orthodox",46,"Paul Buentello","Gilbert Aldana"
1,0,0.7,0.571428571428571,0.7,0.727272727272727,0,0,0.183333333333333,0.583333333333333,0.75,0,0.666666666666667,0,0.571428571428571,0,"KO/TKO","Heavyweight Bout","Brandon Vera",190.5,198.12,"Orthodox",46,185.42,185.42,"Orthodox",45,"Brandon Vera","Justin Eilers"
0,0,0.479452054794521,0.351351351351351,0.623931623931624,0.816216216216216,0,0,12.35,0.2,0.448529411764706,0.12,0.888888888888889,0,0.5,0.314285714285714,"Decision - Unanimous","Light Heavyweight Bout","Alessio Sakara",182.88,182.88,"Orthodox",42,190.5,195.58,"Orthodox",53,"Alessio Sakara","Elvis Sinosic"
0,0,0.75,0.25,0.785714285714286,0.5,1,0,1.6,0.233333333333333,0.333333333333333,0.25,0.5,0,0.666666666666667,0.25,"Submission","Light Heavyweight Bout","Renato Sobral",185.42,190.5,"Orthodox",48,187.96,187.96,"Switch",58,"Renato Sobral","Mike van Arsdale"
0,0,0.33587786259542,0.36986301369863,0.508474576271186,0.44578313253012,0,0,0,6.38333333333333,0.291666666666667,0.258620689655172,0.666666666666667,0.888888888888889,0.330434782608696,0.349206349206349,"Decision - Unanimous","Light Heavyweight Bout","Keith Jardine",187.96,193.04,"Orthodox",48,185.42,185.42,"Orthodox",42,"Keith Jardine","Mike Whitehead"
1,0,0.372549019607843,0.291666666666667,0.457627118644068,0.291666666666667,0,0,0,0.933333333333333,0.36734693877551,0.260869565217391,0,0,0.304347826086957,0.260869565217391,"KO/TKO","Light Heavyweight Bout","Chuck Liddell",187.96,193.04,"Orthodox",54,185.42,190.5,"Orthodox",60,"Chuck Liddell","Randy Couture"
0,0,0.4,0.833333333333333,0.88,0.888888888888889,2,0,4.05,0,0.4,0.5,0,1,0,0.666666666666667,"Submission","Light Heavyweight Bout","Stephan Bonnar",193.04,200.66,"Orthodox",47,187.96,190.5,"Orthodox",45,"Stephan Bonnar","James Irvin"
0,0,0.777777777777778,0.25,0.8,0.25,1,0,0.45,0.116666666666667,0.333333333333333,0.2,0,0.5,0.6,0.142857142857143,"Submission","Welterweight Bout","Joshua Burkman",177.8,182.88,"Orthodox",44,177.8,177.8,"Orthodox",44,"Joshua Burkman","Drew Fickett"
1,0,0.588235294117647,0.5,0.695652173913043,0.545454545454545,0,0,0.716666666666667,0.45,0.545454545454545,0.375,0.666666666666667,1,0,0.333333333333333,"KO/TKO","Middleweight Bout","Chris Leben",180.34,185.42,"Southpaw",43,185.42,185.42,"Orthodox",52,"Chris Leben","Jorge Rivera"
0,0,0.384615384615385,0.391304347826087,0.428571428571429,0.53125,0,0,0,1.48333333333333,0.254901960784314,0.133333333333333,0.833333333333333,0.8,0.333333333333333,0.0769230769230769,"TKO - Doctor's Stoppage","Welterweight Bout","Spencer Fisher",170.18,172.72,"Southpaw",47,172.72,175.26,"Southpaw",43,"Spencer Fisher","Aaron Riley"
0,0,0.411764705882353,0.3,0.555555555555556,0.454545454545455,2,3,3.31666666666667,2.23333333333333,0.352941176470588,0.259259259259259,0.588235294117647,0.5,0.30952380952381,0.153846153846154,"Submission","Welterweight Bout","Jason Von Flue",182.88,182.88,"Orthodox",48,172.72,167.64,"Orthodox",46,"Jason Von Flue","Alex Karalexis"
0,0,0.333333333333333,0.215686274509804,0.571428571428571,0.226415094339623,2,0,0.85,1.71666666666667,0.25,0.121951219512195,0,0.2,0.285714285714286,0.1875,"Submission","Welterweight Bout","Josh Neer",180.34,182.88,"Orthodox",41,175.26,180.34,"Orthodox",41,"Josh Neer","Melvin Guillard"
0,0,0.379464285714286,0.455696202531646,0.496376811594203,0.5,0,0,3.28333333333333,1.13333333333333,0.275675675675676,0.230769230769231,0.875,0.666666666666667,0.341584158415842,0.438356164383562,"Decision - Unanimous","Heavyweight Bout","Tim Sylvia",203.2,203.2,"Orthodox",48,177.8,177.8,"Orthodox",49,"Tim Sylvia","Assuerio Silva"
1,0,1,0,1,0,0,0,0.0166666666666667,0,1,0,0,0,1,0,"KO/TKO","Welterweight Bout","Duane Ludwig",177.8,177.8,"Orthodox",45,182.88,185.42,"Orthodox",44,"Duane Ludwig","Jonathan Goulet"
0,0,0.615384615384615,0.2,0.642857142857143,0.2,2,0,2.05,0,0.166666666666667,0,1,1,0.333333333333333,0,"Submission","Welterweight Bout","Matt Hughes",175.26,185.42,"Switch",50,182.88,177.8,"Southpaw",41,"Matt Hughes","Joe Riggs"
0,0,0.522522522522523,0.363636363636364,0.590909090909091,0.477611940298507,0,0,3.1,0,0.459183673469388,0.135135135135135,1,1,0.472222222222222,0.288888888888889,"KO/TKO","Welterweight Bout","Georges St-Pierre",180.34,193.04,"Orthodox",42,167.64,170.18,"Orthodox",50,"Georges St-Pierre","Sean Sherk"
0,0,0.727272727272727,1,0.75,1,0,2,1.01666666666667,0.733333333333333,0.625,1,1,0,1,0,"KO/TKO","Welterweight Bout","Thiago Alves",175.26,177.8,"Orthodox",40,175.26,175.26,"Orthodox",44,"Thiago Alves","Ansar Chalangov"
0,0,0.535211267605634,0.487179487179487,0.656862745098039,0.631147540983607,1,0,1.81666666666667,9.23333333333333,0.387755102040816,0.303571428571429,0.8,0.875,0.545454545454545,0.275,"Decision - Unanimous","Middleweight Bout","Jeremy Horn",185.42,187.96,"Orthodox",48,185.42,190.5,"Orthodox",51,"Jeremy Horn","Trevor Prangley"
0,0,0.476190476190476,0.2,0.729166666666667,0.333333333333333,2,4,4.73333333333333,0.15,0.476190476190476,0.222222222222222,0,0,0,0.2,"Submission","Light Heavyweight Bout","Sam Hoger",187.96,187.96,"Orthodox",43,187.96,187.96,"Sideways",57,"Sam Hoger","Jeff Newton"
2,0,0.382352941176471,0.2,0.416666666666667,0.2,0,0,0.166666666666667,0,0.333333333333333,0.176470588235294,1,0.5,0.275862068965517,0.125,"KO/TKO","Middleweight Bout","Rich Franklin",185.42,193.04,"Southpaw",49,182.88,182.88,"Open Stance",52,"Rich Franklin","Nate Quarry"
0,0,0.448598130841121,0.35,0.635294117647059,0.469387755102041,3,0,7.15,4.1,0.348314606741573,0.257142857142857,0.933333333333333,1,0.236363636363636,0.259259259259259,"Decision - Unanimous","Welterweight Bout","Nick Thompson",185.42,187.96,"Orthodox",42,182.88,182.88,"Orthodox",42,"Nick Thompson","Keith Wisniewski"
1,0,0.410714285714286,0.339622641509434,0.642857142857143,0.351851851851852,2,0,4.85,0.0833333333333333,0.295454545454545,0.306122448979592,1,1,0.323529411764706,0.326923076923077,"KO/TKO","Heavyweight Bout","Gabriel Gonzaga",187.96,193.04,"Orthodox",44,190.5,190.5,"Orthodox",53,"Gabriel Gonzaga","Kevin Jordan"
0,0,0.431578947368421,0.382352941176471,0.528455284552846,0.819444444444444,1,1,10.4166666666667,2.3,0.353658536585366,0.382352941176471,0.923076923076923,0,0.333333333333333,0.285714285714286,"Decision - Unanimous","Welterweight Bout","Diego Sanchez",177.8,182.88,"Southpaw",42,185.42,193.04,"Southpaw",40,"Diego Sanchez","Nick Diaz"
0,0,0.606060606060606,0.512820512820513,0.753246753246753,0.725274725274725,2,1,9.71666666666667,2.03333333333333,0.555555555555556,0.485714285714286,0.833333333333333,0.75,0.25,0.4,"Decision - Unanimous","Welterweight Bout","Joe Stevenson",170.18,177.8,"Orthodox",41,182.88,187.96,"Orthodox",43,"Joe Stevenson","Luke Cummo"
2,0,0.5,0.25609756097561,0.514563106796116,0.267857142857143,0,1,2.13333333333333,1.58333333333333,0.48936170212766,0.228187919463087,1,0.533333333333333,0.458333333333333,0.217741935483871,"Decision - Split","Heavyweight Bout","Rashad Evans",182.88,190.5,"Orthodox",44,200.66,200.66,"Orthodox",47,"Rashad Evans","Brad Imes"
0,0,0.8,0.5,0.8,0.5,0,0,0.05,0,0.75,0,0,1,0.5,0,"KO/TKO","Welterweight Bout","Joshua Burkman",177.8,182.88,"Orthodox",44,177.8,177.8,"Orthodox",42,"Joshua Burkman","Sammy Morgan"
0,0,0.487179487179487,0.1875,0.51219512195122,0.788235294117647,1,0,3.25,2.31666666666667,0.470588235294118,0.214285714285714,0.5,0,0.333333333333333,0.0769230769230769,"TKO - Doctor's Stoppage","Welterweight Bout","Melvin Guillard",175.26,180.34,"Orthodox",41,177.8,177.8,"Southpaw",50,"Melvin Guillard","Marcus Davis"
1,0,0.369369369369369,0.117647058823529,0.369369369369369,0.117647058823529,0,0,0,0,0.218390804597701,0.106060606060606,0.857142857142857,0,0.369369369369369,0.117647058823529,"KO/TKO","Heavyweight Bout","Keith Jardine",187.96,193.04,"Orthodox",48,187.96,187.96,"Orthodox",52,"Keith Jardine","Kerry Schall"
0,0,0.5,0.533333333333333,0.74,0.578947368421053,2,0,4.31666666666667,0.25,0.5,0.461538461538462,0.6,1,0.25,0.2,"Submission","Welterweight Bout","Kenny Florian",177.8,187.96,"Southpaw",47,182.88,182.88,"Orthodox",47,"Kenny Florian","Kit Cope"
0,0,0.647058823529412,0.5,0.714285714285714,0.811594202898551,3,0,2.71666666666667,3.03333333333333,0.5,0.5,1,0.333333333333333,0.8,0.333333333333333,"Submission","Light Heavyweight Bout","Renato Sobral",185.42,190.5,"Orthodox",48,185.42,185.42,"Southpaw",47,"Renato Sobral","Chael Sonnen"
1,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.05,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,"KO/TKO","Heavyweight Bout","Andrei Arlovski",190.5,195.58,"Orthodox",45,187.96,195.58,"Orthodox",50,"Andrei Arlovski","Paul Buentello"
1,0,0.365853658536585,0.382978723404255,0.365853658536585,0.382978723404255,0,0,0.1,0,0.318840579710145,0.25,0.2,1,0.338028169014085,0.340909090909091,"KO/TKO","Light Heavyweight Bout","Forrest Griffin",190.5,195.58,"Orthodox",45,190.5,195.58,"Orthodox",53,"Forrest Griffin","Elvis Sinosic"
0,0,0.6,0.375,0.702702702702703,0.825396825396825,1,0,2.93333333333333,3.06666666666667,0.625,0.375,0,0,0.5,0.25,"TKO - Doctor's Stoppage","Welterweight Bout","Joe Riggs",182.88,177.8,"Southpaw",41,180.34,172.72,"Orthodox",49,"Joe Riggs","Chris Lytle"
0,0,0.710526315789474,0,0.769230769230769,0.666666666666667,3,0,3.81666666666667,0,0.645161290322581,0,1,0,0,0,"KO/TKO","Heavyweight Bout","Branden Lee Hinkle",190.5,190.5,"Orthodox",50,190.5,190.5,"Southpaw",37,"Branden Lee Hinkle","Sean Gannon"
0,0,0.428571428571429,0.1,0.527777777777778,0.5,1,1,0.45,3.25,0.111111111111111,0.125,1,0,0.407407407407407,0,"Submission","Heavyweight Bout","Marcio Cruz",193.04,193.04,"Orthodox",45,182.88,182.88,"Orthodox",37,"Marcio Cruz","Keigo Kunihara"
0,0,0.554347826086957,0.413793103448276,0.666666666666667,0.46875,0,2,7.35,2.81666666666667,0.476923076923077,0.318181818181818,0.916666666666667,0.8,0.4,0.272727272727273,"Decision - Unanimous","Middleweight Bout","Jorge Rivera",185.42,185.42,"Orthodox",52,175.26,182.88,"Orthodox",48,"Jorge Rivera","Dennis Hallman"
1,0,0.294117647058824,0.5,0.733333333333333,0.89622641509434,3,0,0.266666666666667,12.5666666666667,0.230769230769231,0.5,0,0,0.2,0.333333333333333,"Submission","Welterweight Bout","Drew Fickett",177.8,177.8,"Orthodox",44,177.8,185.42,"Orthodox",46,"Drew Fickett","Josh Koscheck"
0,0,0.714285714285714,0.714285714285714,0.904761904761905,0.866666666666667,1,2,1.86666666666667,1.11666666666667,0.6,0.5,1,0.666666666666667,1,1,"Submission","Middleweight Bout","Chris Leben",180.34,185.42,"Southpaw",43,185.42,185.42,"Orthodox",41,"Chris Leben","Edwin DeWees"
0,0,0.382352941176471,0.625,0.432432432432432,0.709302325581395,0,2,0.8,6,0.382352941176471,0.272727272727273,0,0.888888888888889,0.0476190476190476,0.454545454545455,"TKO - Doctor's Stoppage","Middleweight Bout","David Loiseau",182.88,193.04,"Orthodox",44,182.88,187.96,"Orthodox",53,"David Loiseau","Evan Tanner"
2,0,0.682926829268293,0.3125,0.75,0.56,0,0,3.38333333333333,1.28333333333333,0.333333333333333,0.291666666666667,0.8125,0.5,0.545454545454545,0.2,"KO/TKO","Heavyweight Bout","Brandon Vera",190.5,198.12,"Orthodox",46,190.5,190.5,"Orthodox",51,"Brandon Vera","Fabiano Scherner"
0,0,0.361111111111111,0.358490566037736,0.478260869565217,0.622222222222222,3,0,1.25,6.46666666666667,0.321428571428571,0.272727272727273,0.5,1,0.333333333333333,0.25,"Submission","Welterweight Bout","Spencer Fisher",170.18,172.72,"Southpaw",47,175.26,177.8,"Orthodox",40,"Spencer Fisher","Thiago Alves"
0,0,0.510204081632653,0.7,0.858823529411765,0.76,2,3,10.15,2.93333333333333,0.452380952380952,0.166666666666667,1,1,0.384615384615385,0.166666666666667,"Decision - Unanimous","Middleweight Bout","Jon Fitch",182.88,187.96,"Orthodox",46,180.34,180.34,"Southpaw",46,"Jon Fitch","Brock Larson"
0,0,0.333333333333333,0.384615384615385,0.623762376237624,0.604166666666667,1,3,0.65,7.33333333333333,0.212121212121212,0.238095238095238,0.75,1,0.241379310344828,0.333333333333333,"TKO - Doctor's Stoppage","Welterweight Bout","Jonathan Goulet",182.88,185.42,"Orthodox",44,182.88,190.5,"Orthodox",47,"Jonathan Goulet","Jay Hieron"
1,0,0.857142857142857,0.923076923076923,0.9,0.970588235294118,0,0,0.0666666666666667,4.78333333333333,0.75,0.888888888888889,1,1,0.8,0,"KO/TKO","Light Heavyweight Bout","James Irvin",187.96,190.5,"Orthodox",45,172.72,180.34,"Orthodox",43,"James Irvin","Terry Martin"
0,0,0.771428571428571,0.473684210526316,0.875,0.615384615384615,0,0,10.85,1.68333333333333,0.583333333333333,0.307692307692308,0.916666666666667,0.833333333333333,0.428571428571429,0.307692307692308,"Decision - Unanimous","Middleweight Bout","Trevor Prangley",185.42,190.5,"Orthodox",51,180.34,190.5,"Orthodox",50,"Trevor Prangley","Travis Lutter"
1,0,0.449275362318841,0.325,0.457142857142857,0.325,0,0,0.0166666666666667,0,0.372881355932203,0.25,1,1,0.430769230769231,0.325,"KO/TKO","Heavyweight Bout","Tim Sylvia",203.2,203.2,"Orthodox",48,187.96,187.96,"Orthodox",59,"Tim Sylvia","Tra Telligman"
0,0,0.58695652173913,0.2,0.666666666666667,0.219512195121951,3,0,7.11666666666667,1.15,0.344827586206897,0.179487179487179,1,0,0.2,0.15625,"Submission","Light Heavyweight Bout","Randy Couture",185.42,190.5,"Orthodox",60,187.96,187.96,"Switch",58,"Randy Couture","Mike van Arsdale"
2,0,0.335078534031414,0.35632183908046,0.335078534031414,0.35632183908046,0,0,1.28333333333333,0.05,0.313513513513514,0.26027397260274,1,1,0.325153374233129,0.35632183908046,"KO/TKO","Light Heavyweight Bout","Chuck Liddell",187.96,193.04,"Orthodox",54,185.42,187.96,"Orthodox",48,"Chuck Liddell","Jeremy Horn"
0,0,0.546875,0.5,0.604651162790698,0.5,1,0,5.28333333333333,0.383333333333333,0.546875,0.25,0,1,0.166666666666667,0.5,"KO/TKO","Welterweight Bout","Diego Sanchez",177.8,182.88,"Southpaw",42,185.42,185.42,"Orthodox",51,"Diego Sanchez","Brian Gassaway"
0,0,0.441860465116279,0.533333333333333,0.686274509803922,0.733333333333333,4,1,12.0666666666667,1.36666666666667,0.368421052631579,0.363636363636364,1,1,0.5,0.444444444444444,"Decision - Unanimous","Middleweight Bout","Matt Lindland",182.88,187.96,"Southpaw",53,182.88,190.5,"Orthodox",46,"Matt Lindland","Joe Doerksen"
0,0,0.78125,0.333333333333333,0.840909090909091,0.333333333333333,2,0,3.61666666666667,0,0.78125,0.5,0,0,0.666666666666667,0.333333333333333,"Submission","Welterweight Bout","Georges St-Pierre",180.34,193.04,"Orthodox",42,175.26,180.34,"Southpaw",51,"Georges St-Pierre","Frank Trigg"
